object_id	content_pack_id	label	alternate_label	tags	native_editor_version	file	header	key	value_type	max_allowed	description	default_value	nitrado_path	nitrado_format	nitrado_deploy_style	ui_group	custom_sort	constraints	gsa_placeholder	uwp_changes
53bf63fa-5b95-59ba-948d-2668cb647aba	b32a3d73-9406-56f2-bd8f-936ee0275249	Minimum Distance Between Bunkers				GameUserSettings.ini	ServerSettings	MinDistanceBetweenBunkers	Numeric		Minimum distance between bunkers in centimeters. 1 foundation is 300cm wide.	3000.0				Tek Bunker				
0bd11440-d866-597b-9875-a6dc5a91dee5	b32a3d73-9406-56f2-bd8f-936ee0275249	Minimum Players to Quick Start				GameUserSettings.ini	TSOTF	MinPlayersToQuickStartMatch	Numeric	1	Number of players required to start the quick timer.	32				Survival of the Fittest				
1e3a9b5b-0647-5dcf-be35-8434f5c24d24	b32a3d73-9406-56f2-bd8f-936ee0275249	Minimum Tribes to Start				GameUserSettings.ini	TSOTF	MinTribesToStartMatch	Numeric	1	Number of tribes required to start the normal timer.	5				Survival of the Fittest				
409f3e4c-05f9-55de-a2ff-0ddb6fc9d07b	b32a3d73-9406-56f2-bd8f-936ee0275249	Multi-Floor Platform Saddles				Game.ini	/script/shootergame.shootergamemode	bAllowPlatformSaddleMultiFloors	Boolean	1	Allows multiple floors on platform saddles.	False				Platforms				
43d16b74-4f34-5d22-b88c-621950ff3840	b32a3d73-9406-56f2-bd8f-936ee0275249	Multiple Attached C4				CommandLineOption	?	AllowMultipleAttachedC4	Boolean	1	Allows attaching more than one C4 to a creature.	False								
6d96dcae-5f91-53d9-9be1-7122e1dbbe9e	b32a3d73-9406-56f2-bd8f-936ee0275249	Multiply World Buffs				Game.ini	/script/shootergame.shootergamemode	bEnableWorldBuffScaling	Boolean	1	World buffs are applied using multiplication instead of addition or subtraction.	False				Genesis Part 2				
af3d5b18-3136-5f5d-bf30-d1ac0d25334e	b32a3d73-9406-56f2-bd8f-936ee0275249	New Year First Drop Time				CommandLineOption	?	NewYear1UTC	Numeric	1	The first time of the New Year's present drop as a unix epoch timestamp. Default time is Jan 1st 2023 at 12:00 AM PST.	1672560000				New Year's	NewYearsB	{"type":"timestamp","other":{"key":"eb33199e-cdb8-5c65-8f46-485bf447378b","value":true}}		
996e644a-a360-5ce3-9d33-78c17b2a86d5	b32a3d73-9406-56f2-bd8f-936ee0275249	New Year Second Drop Time				CommandLineOption	?	NewYear2UTC	Numeric	1	The second time of the New Year's present drop.	1672603200				New Year's	NewYearsC	{"type":"timestamp","other":{"key":"eb33199e-cdb8-5c65-8f46-485bf447378b","value":true}}		
9294814b-3137-5169-8ff1-797af99f1b04	b32a3d73-9406-56f2-bd8f-936ee0275249	Night Time Speed Scale			20000000	GameUserSettings.ini	ServerSettings	NightTimeSpeedScale	Numeric	1	Adjust the amount of night. Values above 1.0 increase the length of night.	1.0								
2700382c-3271-59a3-bf57-3de727a63a6f	b32a3d73-9406-56f2-bd8f-936ee0275249	No Ally Dino Collision				GameUserSettings.ini	ServerSettings	bEnablePlayerMoveThroughAlly	Boolean	1	Allows players to walk through ally dinos.	False				Survival of the Fittest				
e29e8c36-18fe-5e4a-9eb2-432b714ee383	b32a3d73-9406-56f2-bd8f-936ee0275249	No Anti-Mesh Kill Protection				CommandLineFlag	-	noundermeshkilling	Boolean	1	Stops the anti-meshing protection from teleporting a player who kills another.	False				Mesh Protection	MeshProtection1	{"other":{"key":"945f5260-4009-507c-860d-265c8cfa963e","value":false}}		
945f5260-4009-507c-860d-265c8cfa963e	b32a3d73-9406-56f2-bd8f-936ee0275249	No Anti-Mesh Protection				CommandLineFlag	-	noundermeshchecking	Boolean	1	Turns off the anti-meshing protection.	False				Mesh Protection	MeshProtection0			
6e02164d-5c6b-52f4-99a0-53a072413776	b32a3d73-9406-56f2-bd8f-936ee0275249	No BattlEye				CommandLineFlag	-	NoBattlEye	Boolean	1	Run the server without BattlEye.	False	general.battleye	Value	Both			{"nitrado.boolean.reversed":true}		
5c042a87-2f67-5b60-b0f4-85537e09c0dc	b32a3d73-9406-56f2-bd8f-936ee0275249	No Bosses				GameUserSettings.ini	TSOTF	PreventBosses	Boolean	1	Disables bosses.	False				Survival of the Fittest				
e3cf74ce-823e-58cd-a632-f384af68c166	b32a3d73-9406-56f2-bd8f-936ee0275249	No Building in Genesis Mission Areas				Game.ini	/script/shootergame.shootergamemode	bGenesisUseStructuresPreventionVolumes	Boolean	1	Prevents players from building in areas of the map reserved for missions.	False				Build Restrictions				
cd2d1f18-e560-51f4-a9b4-12d120763997	b32a3d73-9406-56f2-bd8f-936ee0275249	No Building in Resource Rich Areas				CommandLineOption	?	EnableExtraStructurePreventionVolumes	Boolean	1	Completely disables building inside resource rich areas, such as the major mountains on The Island.	False				Build Restrictions				
702d9e1a-79d3-5ff2-a730-e530969b813c	b32a3d73-9406-56f2-bd8f-936ee0275249	No Buying From Hex Store				Game.ini	/script/shootergame.shootergamemode	bHexStoreAllowOnlyEngramTradeOption	Boolean	1	Allows only selling engrams on the Hex Store.	False				Hex Store	HexStore1	{"other":{"key":"4e13cd7f-d475-57eb-a042-0b19f562bc37","value":false}}		
0fd62a61-cb21-5d82-b483-72674029b9a8	b32a3d73-9406-56f2-bd8f-936ee0275249	No Creature Downloads				CommandLineOption	?	PreventDownloadDinos	Boolean	1	Prevents players from downloading creatures from the cluster onto the server.	False				Clustering				
07956fbd-d6f7-56f5-a08b-11404130a29e	b32a3d73-9406-56f2-bd8f-936ee0275249	No Creature Riding				Game.ini	/script/shootergame.shootergamemode	bDisableDinoRiding	Boolean	1	Players cannot ride any creatures.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
3173a4c2-97ef-5f78-8705-25ef69a57613	b32a3d73-9406-56f2-bd8f-936ee0275249	No Creature Spawning				CommandLineFlag	-	nodinos	Boolean	1	Prevents dinos from spawning. Admins will still need to perform a dino wipe.	False								
bd277239-e9f0-5f20-b6ae-bb76cf892645	b32a3d73-9406-56f2-bd8f-936ee0275249	No Creature Taming				Game.ini	/script/shootergame.shootergamemode	bDisableDinoTaming	Boolean	1	Creatures cannot be tamed.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
7ceacc42-af6d-5073-b273-d38322e3b3ea	b32a3d73-9406-56f2-bd8f-936ee0275249	No Creature Uploads				CommandLineOption	?	PreventUploadDinos	Boolean	1	Prevents players from uploading creatures to the cluster.	False				Clustering				
73e46260-39ee-514f-a1c1-97a7bcc2d345	b32a3d73-9406-56f2-bd8f-936ee0275249	No Default Spawn Items				Game.ini	/script/shootergame.shootergamemode	bDisableDefaultMapItemSets	Boolean	1	Players will not spawn with default items, such as the Federation Tek Suit on Genesis Part 2.	False								
df21606d-91dc-5fae-acb0-c887dd6b40c1	b32a3d73-9406-56f2-bd8f-936ee0275249	No Dino Supply Crates				GameUserSettings.ini	TSOTF	PreventDinoSupplyCrates	Boolean	1	Disables the dino crate system.	False				Survival of the Fittest				
0e65b7ef-0918-5752-a349-fff9051335d6	b32a3d73-9406-56f2-bd8f-936ee0275249	No Diseases				CommandLineOption	?	PreventDiseases	Boolean	1	Completely disables diseases.	False				Disease	Disease0			
08162c5b-8e88-5cbb-9292-1d71cc44e709	b32a3d73-9406-56f2-bd8f-936ee0275249	No Downloads				GameUserSettings.ini	ServerSettings	noTributeDownloads	Boolean	1	Disables all downloading from other servers, including cluster servers. Player characters will be lost during transfer into the server.	False				Clustering				
c8d253d4-0f0b-58be-a884-1b9fc6cbf6ed	b32a3d73-9406-56f2-bd8f-936ee0275249	No Fishing Loot				CommandLineFlag	-	nofishloot	Boolean	1	Disables non-meat fishing loot.	False								
9c965f40-8b94-5dda-a5e9-4b8b3e447d0c	b32a3d73-9406-56f2-bd8f-936ee0275249	No Friendly Fire in PvE				Game.ini	/script/shootergame.shootergamemode	bPvEDisableFriendlyFire	Boolean	1	Players and tames of the same tribe cannot hurt each other when the server is in PvE mode.	False								
afb1bb41-c4c5-5379-8ae8-c6dc29fb5c29	b32a3d73-9406-56f2-bd8f-936ee0275249	No Friendly Fire in PvP				Game.ini	/script/shootergame.shootergamemode	bDisableFriendlyFire	Boolean	1	Players and tames of the same tribe cannot hurt each other when the server is in PvP mode.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
7f51961b-6caf-5c42-a498-1810541eb2d9	b32a3d73-9406-56f2-bd8f-936ee0275249	No Genesis Missions				Game.ini	/script/shootergame.shootergamemode	bDisableGenesisMissions	Boolean	1	Turns off missions on Genesis.	False								
4e13cd7f-d475-57eb-a042-0b19f562bc37	b32a3d73-9406-56f2-bd8f-936ee0275249	No Hexagon Store				Game.ini	/script/shootergame.shootergamemode	bDisableHexagonStore	Boolean	1	Turns off the Hexagon store.	False				Hex Store	HexStore0			
1693299a-f60d-5e2e-94e9-8120334d76d3	b32a3d73-9406-56f2-bd8f-936ee0275249	No HUD				GameUserSettings.ini	ServerSettings	serverForceNoHud	Boolean	1	Player HUD / on-screen info is always hidden.	False								
419ba5c7-c915-5a3f-98bc-3ce614ec3065	b32a3d73-9406-56f2-bd8f-936ee0275249	No Item Downloads				CommandLineOption	?	PreventDownloadItems	Boolean	1	Prevents players from downloading items from the cluster onto the server.	False				Clustering				
1ab2a002-83ad-5e84-a00a-5cc04d305a2b	b32a3d73-9406-56f2-bd8f-936ee0275249	No Item Uploads				CommandLineOption	?	PreventUploadItems	Boolean	1	Prevents players from uploading items to the cluster.	False				Clustering				
c4a98c2f-fd96-580f-9aa0-d6495d35272c	b32a3d73-9406-56f2-bd8f-936ee0275249	No Loot Crates				Game.ini	/script/shootergame.shootergamemode	bDisableLootCrates	Boolean	1	Turns off loot drops and crates.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
8fbf9e60-e70c-5cf9-a7af-84e96949166b	b32a3d73-9406-56f2-bd8f-936ee0275249	No Mate Boost				CommandLineOption	?	PreventMateBoost	Boolean	1	Creatures are no longer buffed by having members of the opposite sex nearby.	False								
b19ea2ad-50bd-54b8-bfee-412b21986bc6	b32a3d73-9406-56f2-bd8f-936ee0275249	Non-Native Creatures on Aberration				GameUserSettings.ini	ServerSettings	CrossARKAllowForeignDinoDownloads	Boolean	1	Allows players to tribute download non-native creatures on the Aberration map.	False	start-param.CrossARKAllowForeignDinoDownloads	Value	Both	Clustering				
b81c3c14-382a-5253-8fbf-c1d5e23c169d	b32a3d73-9406-56f2-bd8f-936ee0275249	Non Permanent Diseases				CommandLineOption	?	NonPermanentDiseases	Boolean	1	Diseases will be cleared when the player respawns.	False				Disease	Disease1	{"other":{"key":"0e65b7ef-0918-5752-a349-fff9051335d6","value":false}}		
b6d67664-34bb-58f6-9d10-cb8e1b39eda6	b32a3d73-9406-56f2-bd8f-936ee0275249	No ORP Creature Decay			20000000	CommandLineOption	?	PvPDinoDecay	Boolean	1	When enabled, creatures will not decay while protected by Offline Raid Protection.	False								
7cb4fc9c-bee7-591b-84bb-45aae329380c	b32a3d73-9406-56f2-bd8f-936ee0275249	No ORP Structure Decay			20000000	CommandLineOption	?	PvPStructureDecay	Boolean	1	When enabled, structures will not decay while protected by Offline Raid Protection.	False								
83719032-8798-5d39-894b-ea939bc69216	b32a3d73-9406-56f2-bd8f-936ee0275249	No Player Downloads				CommandLineOption	?	PreventDownloadSurvivors	Boolean	1	Prevents players from downloading their survivor from the cluster onto the server.	False				Clustering				
9f5971ba-b648-53fc-9133-7d7b65ad9e39	b32a3d73-9406-56f2-bd8f-936ee0275249	No Player Movement Optimizations				CommandLineFlag	-	nocombineclientmoves	Boolean	1	Disables the player movement physics optimization.	False								
e48ec822-d1f9-5ef2-a83d-8f1995908e33	b32a3d73-9406-56f2-bd8f-936ee0275249	No Player Uploads				CommandLineOption	?	PreventUploadSurvivors	Boolean	1	Prevents players from transferring out of the server.	False				Clustering				
845837f5-908c-54ce-b6b2-048fa936aa62	b32a3d73-9406-56f2-bd8f-936ee0275249	No Ridden Dino Collision				GameUserSettings.ini	ServerSettings	RiderDinoCollision	Boolean	1	Allows ridden dinos to phase through corpses, unconscious dinos, and ally dinos.	False				Survival of the Fittest				
dfbbbf52-417f-5028-b70c-9fc06448b0b5	b32a3d73-9406-56f2-bd8f-936ee0275249	No Simple Structure Range Limit				CommandLineOption	?	IgnoreLimitMaxStructuresInRangeTypeFlag	Boolean	1	Removes the limit of simple structures like cables, taxidermy bases, canvases, incubators, and cliff platforms.	False				Build Restrictions				
6571f3c8-a816-5600-988c-cb14d396566e	b32a3d73-9406-56f2-bd8f-936ee0275249	No Sky Effects				CommandLineFlag	-	nomansky	Boolean	1	Most sky features are disabled, such as clouds and stars.	False								
c5bcb263-69a8-5eb1-8e36-d7461c2e9469	b32a3d73-9406-56f2-bd8f-936ee0275249	No Sleeping Dino Collision				GameUserSettings.ini	ServerSettings	bEnablePlayerMoveThroughSleeping	Boolean	1	Allows players to walk through unconscious dinos.	False				Survival of the Fittest				
08865a44-5400-5676-868b-785ff4f2f98b	b32a3d73-9406-56f2-bd8f-936ee0275249	No Spawn Animations				CommandLineOption	?	PreventSpawnAnimations	Boolean	1	Disables the wake up animation when spawning.	False								
fcddf36d-432c-5e56-907a-40b68fe1083e	b32a3d73-9406-56f2-bd8f-936ee0275249	No Spectators				GameUserSettings.ini	TSOTF	PreventSpectator	Boolean	1	Disables spectators.	False				Survival of the Fittest				
c470dbff-c757-5af3-893b-241482ba13bc	b32a3d73-9406-56f2-bd8f-936ee0275249	No Speed Hack Detection				CommandLineFlag	-	noantispeedhack	Boolean	1	Disables speed hack detection.	False								
45c58197-37be-5a8b-ab99-37f6a7e6fdc4	b32a3d73-9406-56f2-bd8f-936ee0275249	No Structure Collision				Game.ini	/script/shootergame.shootergamemode	bDisableStructurePlacementCollision	Boolean	1	Structures will be allowed to intersect the terrain.	False				Build Restrictions				{"file":"Game.ini","header":"ShooterGameMode_Options"}
ecb243c3-e72e-59d3-975c-471e304e325b	b32a3d73-9406-56f2-bd8f-936ee0275249	No Tribe Alliances				CommandLineOption	?	PreventTribeAlliances	Boolean	1	Completely disables tribe alliances.	True				Tribes	TribeAlliances0			
e09b59ef-c2c8-51d8-84a9-45589af630fd	b32a3d73-9406-56f2-bd8f-936ee0275249	No Tribes				GameUserSettings.ini	TSOTF	PreventTribes	Boolean	1	Disables tribes, forcing free-for-all.	False				Survival of the Fittest				
aa10c6a1-b529-53f0-b622-01ded3dd7aaf	b32a3d73-9406-56f2-bd8f-936ee0275249	No Wild Babies				CommandLineOption	-	NoWildBabies	Boolean	1	When turned on, wild babies will not spawn.	False								
b474dea7-9331-5fa1-8358-b5529929513f	b32a3d73-9406-56f2-bd8f-936ee0275249	No World Buffs				Game.ini	/script/shootergame.shootergamemode	bDisableWorldBuffs	Boolean	1	Completely disables world effects from missions in Genesis Part 2.	False				Genesis Part 2				
aea46949-61fe-5254-b8a7-7a8bce72cc1b	b32a3d73-9406-56f2-bd8f-936ee0275249	NPCReplacements			20000000	Game.ini	/script/shootergame.shootergamemode	NPCReplacements	Structure											
4508de86-a1ea-5454-b8cb-e9fafcf5af5e	b32a3d73-9406-56f2-bd8f-936ee0275249	Offline Raid Protection				CommandLineOption	?	PreventOfflinePvP	Boolean	1	Turns on the offline raiding protection features.	False				Raid Protection	RaidProtection0			
ee521681-89a8-531f-a596-665140f3e9ec	b32a3d73-9406-56f2-bd8f-936ee0275249	Only Auto Destroy Core Structures			20000000	CommandLineOption	?	OnlyAutoDestroyCoreStructures	Boolean	1	Only foundations and pillars will be auto destroyed.	False								
c13e1fbe-b7ac-5902-a049-b4156665738f	b32a3d73-9406-56f2-bd8f-936ee0275249	Only Decay Unsnapped Core Structures			20000000	CommandLineOption	?	OnlyDecayUnsnappedCoreStructures	Boolean	1	Only foundations and pillars that are not snapped to others will be decayed. Useful to reduce the impact of pillar spam.	False								
0e7c980c-4545-5a1e-9fea-fb821af9819f	b32a3d73-9406-56f2-bd8f-936ee0275249	OverrideEngramEntries			20000000	Game.ini	/script/shootergame.shootergamemode	OverrideEngramEntries	Structure											
5bcef9d4-0ed5-540b-a451-d73d4d0b5dd3	b32a3d73-9406-56f2-bd8f-936ee0275249	OverrideMaxExperiencePointsDino			20000000	Game.ini	/script/shootergame.shootergamemode	OverrideMaxExperiencePointsDino	Numeric	1										{"file":"Game.ini","header":"ShooterGameMode_Options"}
0b12df38-0564-56f6-87cd-5add47893952	b32a3d73-9406-56f2-bd8f-936ee0275249	OverrideMaxExperiencePointsPlayer			20000000	Game.ini	/script/shootergame.shootergamemode	OverrideMaxExperiencePointsPlayer	Numeric	1										{"file":"Game.ini","header":"ShooterGameMode_Options"}
b1ef3568-3218-56dc-be6d-15843021652e	b32a3d73-9406-56f2-bd8f-936ee0275249	OverrideNamedEngramEntries			20000000	Game.ini	/script/shootergame.shootergamemode	OverrideNamedEngramEntries	Structure											
bb2f3bc8-62cc-5d65-82cb-dcb4095e9ad3	b32a3d73-9406-56f2-bd8f-936ee0275249	OverridePlayerLevelEngramPoints			20000000	Game.ini	/script/shootergame.shootergamemode	OverridePlayerLevelEngramPoints	Numeric											
1d908417-7e84-5e81-a991-f609157b76f1	b32a3d73-9406-56f2-bd8f-936ee0275249	Passive Repair Multiplier				GameUserSettings.ini	ServerSettings	BloodforgeReinforceSpeedMultiplier	Numeric		Passive repair speed of Necrocene items. Values greater than 0.1 will repair faster.	0.1				Bloodforge				
77817da3-d660-5784-af1d-ff9cc487d4e3	b32a3d73-9406-56f2-bd8f-936ee0275249	Passive Tame Interval Multiplier				Game.ini	/script/shootergame.shootergamemode	PassiveTameIntervalMultiplier	Numeric	1	Values greater than 1.0 increase the amount of time between passive tame events.	1.0				Taming				
8a815f9f-832d-5d0b-ab52-68a0b6f37766	b32a3d73-9406-56f2-bd8f-936ee0275249	Passive XP Multiplier				Game.ini	/script/shootergame.shootergamemode	GenericXPMultiplier	Numeric	1	Values greater than 1.0 will increase the amount of experience players and tamed creatures will passively gain.	1.0				XP Multipliers	XPMultipliers1			{"file":"Game.ini","header":"ShooterGameMode_Options"}
bcb474fe-a4f7-58cd-99f9-30a4510d9400	b32a3d73-9406-56f2-bd8f-936ee0275249	Percent of Event Colored Dinos				CommandLineOption	?	EventColorsChanceOverride	Numeric		Percentage of dino spawns to be event-colored. Value between 0=none and 1=all.	0.5						{"max":0,"min":1}		
c20f5153-ee36-5a43-8f8e-755b28e32fb8	b32a3d73-9406-56f2-bd8f-936ee0275249	PerLevelStatsMultiplier_DinoTamed			20000000	Game.ini	/script/shootergame.shootergamemode	PerLevelStatsMultiplier_DinoTamed	Numeric	10		1.0								{"file":"Game.ini","header":"ShooterGameMode_Options"}
5be75a26-b313-5885-8698-1778ffdce6c7	b32a3d73-9406-56f2-bd8f-936ee0275249	PerLevelStatsMultiplier_DinoTamed_Add			20000000	Game.ini	/script/shootergame.shootergamemode	PerLevelStatsMultiplier_DinoTamed_Add	Numeric	10		1.0								{"file":"Game.ini","header":"ShooterGameMode_Options"}
b8f6cc40-1135-5e6a-8c96-63ad84532078	b32a3d73-9406-56f2-bd8f-936ee0275249	PerLevelStatsMultiplier_DinoTamed_Affinity			20000000	Game.ini	/script/shootergame.shootergamemode	PerLevelStatsMultiplier_DinoTamed_Affinity	Numeric	10		1.0								{"file":"Game.ini","header":"ShooterGameMode_Options"}
08d416e7-ddcc-504f-add1-566f18d0335c	b32a3d73-9406-56f2-bd8f-936ee0275249	PerLevelStatsMultiplier_DinoWild			20000000	Game.ini	/script/shootergame.shootergamemode	PerLevelStatsMultiplier_DinoWild	Numeric	10		1.0								{"file":"Game.ini","header":"ShooterGameMode_Options"}
653a0569-73b3-576d-ad3e-567f7410e174	b32a3d73-9406-56f2-bd8f-936ee0275249	PerLevelStatsMultiplier_Player			20000000	Game.ini	/script/shootergame.shootergamemode	PerLevelStatsMultiplier_Player	Numeric	10		1.0								{"file":"Game.ini","header":"ShooterGameMode_Options"}
d9b3cc0f-4de8-5bc7-a1f7-8a1178b63050	b32a3d73-9406-56f2-bd8f-936ee0275249	Per Platform Max Structures Multiplier				GameUserSettings.ini	ServerSettings	PerPlatformMaxStructuresMultiplier	Numeric	1	Values greater than 1.0 increase the number of structures allowed on platforms and rafts.	1.0				Platforms				
33ca6aee-b6a5-509d-83a3-1a59421f1586	b32a3d73-9406-56f2-bd8f-936ee0275249	Photo Mode Range				Game.ini	/script/shootergame.shootergamemode	PhotoModeRangeLimit	Numeric	1	The range, in centimeters, that the photo mode camera can move. A foundation is 300cm wide.	3000				Photo Mode		{"other":{"key":"43badabc-83a1-50ab-b577-9560a5374b7a","value":false}}		
ff4f932f-afea-5450-81b5-8f0f846cdf15	b32a3d73-9406-56f2-bd8f-936ee0275249	Platform Saddle Build Area Bounds Multiplier				GameUserSettings.ini	ServerSettings	PlatformSaddleBuildAreaBoundsMultiplier	Numeric	1	Values greater than 1.0 increase the range structures can be built away from platform saddles.	1.0				Platforms				
dce3c746-3ea1-5716-9a9c-54121672fa02	b32a3d73-9406-56f2-bd8f-936ee0275249	Platform Saddle Slot Cost				CommandLineOption	?	PersonalTamedDinosSaddleStructureCost	Numeric	1	The number of slots a platform saddle costs against the tribe tame limit.	19				Tame Limits	TameLimits6			
3de5079f-48f7-5e79-8314-e706536f3d4f	b32a3d73-9406-56f2-bd8f-936ee0275249	PlayerBaseStatMultipliers			20000000	Game.ini	/script/shootergame.shootergamemode	PlayerBaseStatMultipliers	Numeric	10		1.0								
f7a1ba2f-5d01-5dad-80ee-ba337bf113ea	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Damage Multiplier				GameUserSettings.ini	ServerSettings	PlayerDamageMultiplier	Numeric	1	Values greater than 1.0 increase damage dealt by players.	1.0				Stats				
e874273a-1f7b-533b-8605-599b0651f566	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Food Drain Multiplier				GameUserSettings.ini	ServerSettings	PlayerCharacterFoodDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate players lose food.	1.0				Stats				
0950aa61-2b63-51e2-8b2e-e3901846c79b	b32a3d73-9406-56f2-bd8f-936ee0275249	PlayerHarvestingDamageMultiplier			20000000	Game.ini	/script/shootergame.shootergamemode	PlayerHarvestingDamageMultiplier	Numeric	1		1.0								{"file":"Game.ini","header":"ShooterGameMode_Options"}
727f2790-cd8e-5480-a122-006857ddb2e5	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Health Recovery Multiplier				GameUserSettings.ini	ServerSettings	PlayerCharacterHealthRecoveryMultiplier	Numeric	1	Values greater than 1.0 increase the rate players heal.	1.0				Stats				
571a9431-89ec-5e51-a84a-11b5bb45522e	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Join Messages				GameUserSettings.ini	ServerSettings	alwaysNotifyPlayerJoined	Boolean	1	Players will always get notified if someone joins the server	False								
69f4f5e6-6778-5a14-9068-5ae88b4cb747	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Leave Messages				GameUserSettings.ini	ServerSettings	alwaysNotifyPlayerLeft	Boolean	1	Players will always get notified if someone leaves the server	False								
ec8a2af9-ea53-57d5-bf87-7bcc321b7d2a	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Resistance Multiplier				GameUserSettings.ini	ServerSettings	PlayerResistanceMultiplier	Numeric	1	Values greater than 1.0 increase damage taken by players. At 0.0, players are invincible.	1.0				Stats				
529aaa7a-fe1a-5ce5-ad2e-7b0882ecc056	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Resource Blocking Radius Multiplier				Game.ini	/script/shootergame.shootergamemode	ResourceNoReplenishRadiusPlayers	Numeric	1	Values greater than 1.0 will increase the range that resources will not respawn around players.	1.0				Resource Respawn				{"file":"Game.ini","header":"ShooterGameMode_Options"}
372aeec0-3afd-5693-a5a7-e53a5fe7add6	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Stamina Drain Multiplier				GameUserSettings.ini	ServerSettings	PlayerCharacterStaminaDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate players lose stamina.	1.0				Stats				
27efe88d-149f-5dc9-8fae-0e7a115dde06	b32a3d73-9406-56f2-bd8f-936ee0275249	Player Water Drain Multiplier				GameUserSettings.ini	ServerSettings	PlayerCharacterWaterDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate players lose water.	1.0				Stats				
df931de8-7738-5400-8437-03fc82690224	b32a3d73-9406-56f2-bd8f-936ee0275249	Poop Interval Multiplier				Game.ini	/script/shootergame.shootergamemode	PoopIntervalMultiplier	Numeric	1	Values greater than 1.0 increase the amount of time that must past for the player to poop again. Do not set to 0.	1.0								{"file":"Game.ini","header":"ShooterGameMode_Options"}
2b7b4e75-07fe-52ef-b3c2-cdaf2b8de337	b32a3d73-9406-56f2-bd8f-936ee0275249	Prevent Creature Transfer Classes			20000000	Game.ini	/script/shootergame.shootergamemode	PreventTransferForClassNames	Text		Creature class strings that should not be allowed to be transferred between servers.									
ffdb722f-baa9-560f-840f-4860664aaa80	b32a3d73-9406-56f2-bd8f-936ee0275249	PreventDinoTameClassNames			20000000	Game.ini	/script/shootergame.shootergamemode	PreventDinoTameClassNames	Text											
ffb7b45e-b335-5224-8ee7-96ac72591fbe	b32a3d73-9406-56f2-bd8f-936ee0275249	Prevent Hibernation				CommandLineFlag	-	preventhibernation	Boolean	1	Prevents freezing areas of the map without players in single player and non-dedicated servers.	False								
9eb10e09-d89c-52d2-b665-878b81590e3b	b32a3d73-9406-56f2-bd8f-936ee0275249	Proximity Chat Only				GameUserSettings.ini	ServerSettings	proximityChat	Boolean	1	Only players near each other can see their chat messages	False				Player Communication				
13f020cb-c55f-5e1e-b7b4-cf6170b06536	b32a3d73-9406-56f2-bd8f-936ee0275249	Public Landing on Quetz Platform Saddles				Game.ini	/script/shootergame.shootergamemode	bFlyerPlatformAllowUnalignedDinoBasing	Boolean	1	Allows non-allied creatures to park on Quetzal platform saddles while flying.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
15a04034-ff7e-50a7-a2d7-4bd466637626	b32a3d73-9406-56f2-bd8f-936ee0275249	PvE Mode				GameUserSettings.ini	ServerSettings	serverPVE	Boolean	1	Disables PvP, enables PvE	False								
4a33c0d4-dd91-5da6-8ce5-95fdf930aae8	b32a3d73-9406-56f2-bd8f-936ee0275249	PvE Structure Decay Destruction Period			20000000	GameUserSettings.ini	ServerSettings	PvEStructureDecayDestructionPeriod	Numeric	1	Specifies the time required for player structures to decay in PvE mode. The specific effect(s) of this option and its range of valid values are unknown as of this writing.[1]	0								
18b1e44e-762a-5a15-97b7-86a15f50799b	b32a3d73-9406-56f2-bd8f-936ee0275249	PvE Structure Decay Period Multiplier			20000000	GameUserSettings.ini	ServerSettings	PvEStructureDecayPeriodMultiplier	Numeric	1	Specifies the scaling factor for the decay rate of player structures in PvE mode. The specific effect(s) of this option and its range of valid values are unknown as of this writing.[1]	1.0								
db659c87-29c7-515e-b7fc-8f36a3a7e05d	b32a3d73-9406-56f2-bd8f-936ee0275249	PvP Gamma Changes				GameUserSettings.ini	ServerSettings	EnablePvPGamma	Boolean	1	Allow use of console command "gamma" in PvP mode	False								
71ded377-4fce-5816-a525-49e8022c63e2	b32a3d73-9406-56f2-bd8f-936ee0275249	Raid Dino Food Drain Multiplier				GameUserSettings.ini	ServerSettings	RaidDinoCharacterFoodDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate raid dinos such as Titanosaur and Titans lose food.	1.0				Stats				
6df2ad19-d0a2-5ac5-88d5-c0a73ea93a6d	b32a3d73-9406-56f2-bd8f-936ee0275249	Random Supply Crate Locations				GameUserSettings.ini	ServerSettings	RandomSupplyCratePoints	Boolean	1	Supply drops will spawn in random locations. This setting is known to cause artifacts becoming inaccessible on Ragnarok.	False								
